"Vehicle Reg No","Trip ID","Stop 1 On","Stop 1 Off","Stop 1 Fare","Stop 2 On","Stop 2 Off","Stop 2 Fare","Stop 3 On","Stop 3 Off","Stop 3 Fare","Stop 4 On","Stop 4 Off","Stop 4 Fare","Stop 5 On","Stop 5 Off","Stop 5 Fare","Stop 6 On","Stop 6 Off","Stop 6 Fare","Stop 7 On","Stop 7 Off","Stop 7 Fare","Stop 8 On","Stop 8 Off","Stop 8 Fare","Stop 9 On","Stop 9 Off","Stop 9 Fare","Stop 10 On","Stop 10 Off","Stop 10 Fare","Stop 11 On","Stop 11 Off","Stop 11 Fare","Stop 12 On","Stop 12 Off","Stop 12 Fare","Stop 13 On","Stop 13 Off","Stop 13 Fare","Stop 14 On","Stop 14 Off","Stop 14 Fare","Stop 15 On","Stop 15 Off","Stop 15 Fare","Stop 16 On","Stop 16 Off","Stop 16 Fare","Stop 17 On","Stop 17 Off","Stop 17 Fare"
8356BT,43405896,9,0,1500.00,2,0,1500.00,5,0,1500.00,2,0,1500.00,1,2,1500.00,0,1,1500.00,0,16,1500.00,0,0,1500.00
7826BT,43405897,22,0,2000.00,0,1,2000.00,1,2,2000.00,1,4,2000.00,0,1,2000.00,0,4,2000.00,0,1,2000.00,0,11,2000.00
2624AC10,43405898,6,0,1000.00
55Z43BQ01,43405899,4,0,1000.00
7315AJ10,43405900,19,0,1500.00,0,0,1500.00,2,0,1500.00,0,3,1500.00,1,0,1500.00,0,4,1500.00,0,4,1500.00,0,1,1500.00
8251AS01,43405901,5,0,1000.00
0175BC01,43405902,5,0,500.00,0,2,500.00
AA032KIN,43405903,1,0,500.00,2,0,500.00
8539AB04,43405904,20,0,500.00,0,6,500.00,0,2,500.00,0,0,500.00
5825BM01,43405905,5,0,500.00
6115AB04,43405906,28,0,1000.00,1,1,1000.00,3,1,1000.00,2,0,1000.00,0,3,1000.00,0,4,1000.00,0,3,1000.00,0,6,1000.00
9064BK01,43405907,19,0,1000.00,8,0,1000.00,1,0,1000.00,0,2,1000.00,0,2,1000.00,0,2,1000.00,0,3,1000.00,0,2,1000.00,0,1,1000.00,0,5,1000.00,2,0,1000.00
0847BF01,43405908,26,0,1000.00,0,3,1000.00,0,4,1000.00,1,7,1000.00,0,4,1000.00
6835AV05,43405909,15,0,1000.00
9066BQ01,43405910,5,0,1000.00
7244BM10,43405911,4,0,1000.00
3887BL01,43405912,4,0,3500.00
6577AS01,43405913,32,0,3000.00,0,1,3000.00,0,1,3000.00,0,2,3000.00,0,5,3000.00,0,3,3000.00,0,5,3000.00,2,4,3000.00,0,2,3000.00,0,2,3000.00
0670AA12,43405915,26,0,1500.00,1,3,1500.00,6,3,1500.00,0,2,1500.00,0,6,1500.00,0,1,1500.00,0,6,1500.00,0,1,1500.00
"751 NUMRO TRANSCO",43405916,90,0,500.00,5,0,500.00,6,0,500.00,4,0,500.00,3,0,500.00,3,5,500.00,1,2,500.00,3,0,500.00,2,3,500.00,1,2,500.00,0,5,500.00,2,6,500.00,0,8,500.00,3,7,500.00,0,6,500.00,0,25,500.00,0,0,500.00
2312BK10,43405917,5,0,1000.00,0,2,1000.00
5077BM01,43405918,12,0,1000.00,1,4,1000.00,9,0,1000.00,6,1,1000.00,0,5,1000.00,0,2,1000.00,2,1,1000.00
